binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,correlated w target 2,duplicate_1,uniform corr 1,random choice 2,correlated w target 1,target,multicollinearity 4,informative_2,multicollinearity 2,outliers 2,uniform corr 2,pd qcut3,multicollinearity 3,outliers 1,random choice 7,random label num 12,multicollinearity 1,pd qcut1,informative_1,corr_feature_class,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random label num 3_label num lo 2,random label num 3_label num lo 3,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
1,0.2198019801980198,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.007920792079207921,42877.0,0.6955191666160299,,-0.571308281951504,0.8892276530617294,0,,1.8805438996639685,0.440455938010895,0.6955191666160299,1.6237984041935736,5.093692740263382,0.6985244388431866,0.15841584158415842,,,0.1405940594059406,0.08217821782178218,2.4690933951954297,1,-0.571308281951504,,0,41582.7936242425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0009900990099009901,0.01287128712871287,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,61055.0,-1.6136710031913029,-1.06704977807543,-1.221291173124094,0.0165388665461767,0,-2.8665862431039937,-2.8726338193242995,-0.9554349812917144,-1.6136710031913029,-1.0945824910800686,2.430548010025889,,0.07623762376237624,0.0944157358547945,0.5185363295871716,0.14455445544554454,0.07425742574257425,-0.9817184279430146,0,-1.221291173124094,-0.9233697231001728,0,37346.15818945645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.007920792079207921,96133.0,-2.6211340231214937,-1.5373325587332305,-1.4545282567416151,,0,,-4.9612439348589685,-0.7339171781950371,-2.6211340231214937,-0.1792816407605134,3.1134468250252807,0.6443751752155581,0.08217821782178218,-0.0800517277501136,0.1912603343075651,0.1306930693069307,0.07623762376237624,,0,-1.4545282567416151,4.727771600908419,0,53322.45169459427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2198019801980198,0.0049504950495049506,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.011881188118811881,80195.0,1.3166598681276287,3.117443365657123,1.307456341390899,0.6489791821074645,0,0.5397935286248801,2.655620312745675,0.6809738539195006,1.3166598681276287,0.0166868408128099,1.3076933670336126,,0.3673267326732673,,0.0587414314495563,0.1306930693069307,0.18712871287128713,0.3822379027212052,1,1.307456341390899,10.80860066002426,1,28974.95048804784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0009900990099009901,0.0029702970297029703,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,87731.0,-0.6947894496050705,1.3761114996462236,-0.8662835692355215,0.1210235730897877,0,-2.6396075632197293,-1.009704532528925,-0.8602061142655778,-0.6947894496050705,,3.3731529352501117,0.3755261214230486,0.3673267326732673,-0.8176362653877225,0.0303827765195163,0.200990099009901,0.07623762376237624,,0,-0.8662835692355215,0.8829189156130572,0,63297.04438288932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.007920792079207921,0.12475247524752475,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,80330.0,-0.8219286979264323,1.467667513894792,-0.9300204987578736,0.927500254966754,0,,-1.2631461797928711,-0.3064152074790058,-0.8219286979264323,-0.5145062640344994,1.8151819348233635,0.0342918348584765,0.1603960396039604,0.1286584863239013,-0.4827309443659613,0.200990099009901,0.18712871287128713,,0,-0.9300204987578736,,0,50577.286615075835,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2198019801980198,0.12475247524752475,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,0.9855215928773686,,-0.7372932280203961,0.9273849877010856,0,-5.161403371198152,2.550640485606346,0.6106371603949385,0.9855215928773686,-0.0892552679212508,2.3179823456154782,0.8137373092563226,0.15841584158415842,,0.5606768847168522,0.200990099009901,0.07326732673267326,-0.3728918123938375,1,-0.7372932280203961,,1,49066.26716779635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.00891089108910891,0.01782178217821782,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,91286.0,-2.564791778730816,-4.79804459508476,-3.080533853984221,0.336084229676119,1,,-4.360144894922218,0.8884756072705478,-2.564791778730816,-0.2020688642925066,,0.152113656324214,0.08217821782178218,1.0115142712712868,-0.9049231030104024,0.14653465346534653,0.07425742574257425,,0,-3.080533853984221,,1,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.01089108910891089,0.0029702970297029703,0.0009900990099009901,0.05148514851485148,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,17652.0,-0.7594328147634103,2.13306693283236,-0.8639258804342309,0.3517666791773943,1,,-1.1488377008444244,-1.7416871480239022,-0.7594328147634103,1.0406792499124875,-1.3303092571769453,0.0384497611674819,0.1603960396039604,,-0.6253771774728142,0.14653465346534653,0.07920792079207921,0.5137855769627495,0,-0.8639258804342309,0.4708137604697213,0,43302.470122113504,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,670.0,0.5956447199701553,5.148622629183801,-1.4592268676806124,0.7286256585890662,0,,1.92901389155946,1.481545826637481,0.5956447199701553,-0.0528356283746925,3.616432221539671,,0.3673267326732673,,1.209247087427706,0.12673267326732673,0.08217821782178218,,1,-1.4592268676806124,-0.5107434937483855,1,51871.90040417854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,8896.0,0.4699633783207091,4.054096084182407,-0.7322671943216712,0.4103613545104028,0,,1.4450654235175266,1.2240150583933984,0.4699633783207091,1.5052952965285171,3.597056410492753,0.7892010805665911,0.15841584158415842,,-4.026858003218272,0.200990099009901,0.07425742574257425,1.8123314998188989,1,-0.7322671943216712,4.251157603494192,1,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2198019801980198,0.12475247524752475,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,66075.0,-0.2795102143739898,,-0.5299124803461548,0.4123326125730924,1,,-0.2197546147185416,-0.9113854608379646,-0.2795102143739898,-0.0837449135726244,1.6815315880854522,,0.3673267326732673,,1.0247731850138169,0.1405940594059406,0.07425742574257425,1.0210926753148464,0,-0.5299124803461548,4.452256192171163,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.005940594059405941,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,53299.0,4.020261576429226,,-1.582143405025458,,0,-0.6307470974954539,9.29929607315589,-0.5024053147258699,4.020261576429226,-1.8031685096452288,3.196779162668421,0.999743027421792,0.15544554455445544,-0.5868789776285671,1.5436220614130107,0.14653465346534653,0.08217821782178218,,0,-1.582143405025458,5.992545944247359,1,55973.64896621834,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,-2.111879848850791,-2.123464990218684,-1.355588898518359,0.0136782018166669,1,,-3.899888144759408,-0.8173850700089528,-2.111879848850791,-0.1311062640449726,4.2720142116851,0.3216342027876107,0.08217821782178218,-0.4277682839279279,-0.5109541012328026,0.200990099009901,0.18712871287128713,-1.8061452553162964,0,-1.355588898518359,-3.1834629462010806,0,48978.66192638223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.013861386138613862,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.006930693069306931,64666.0,0.004793704556254,,-1.0516255344644103,0.5052146511437292,0,-2.5778829556420773,0.5432461967883244,0.0711445606543794,0.004793704556254,-1.108979972863705,,0.7008639409318096,0.3673267326732673,,-1.2386512949109496,0.14455445544554454,0.06435643564356436,-0.2368124899011464,0,-1.0516255344644103,,0,29525.771509255443,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0029702970297029703,0.12475247524752475,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,19395.0,1.4136580885976904,0.558370400996947,1.3699935349181946,0.8516376614572629,0,,2.844868146152524,1.256192072030768,1.4136580885976904,-0.8763038055119527,,0.2361652348854617,0.15544554455445544,,0.4587853094280972,0.200990099009901,0.08217821782178218,,1,1.3699935349181946,,1,59340.52909004776,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.2198019801980198,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,1.4795487973670614,3.885172701980928,0.8097968402111901,0.8974381137001474,0,,3.151498561192259,1.5102548098922493,1.4795487973670614,1.6899746147863162,3.190631842137829,0.6841867753217341,0.15544554455445544,,-0.3136637591326144,0.14455445544554454,0.08217821782178218,1.2249963782488504,0,0.8097968402111901,8.838133594802201,1,47752.71861814511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.00891089108910891,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,59503.0,2.09085105650909,-2.216420006919059,-0.8794998254506754,0.9603075647542094,0,,4.959769013942572,,2.09085105650909,-1.4558566818497798,3.3434431456228504,,0.15544554455445544,-0.6217312538832329,,0.1099009900990099,0.07326732673267326,,1,-0.8794998254506754,6.844118476215487,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.007920792079207921,0.0019801980198019802,0.0009900990099009901,0.05148514851485148,0.10198019801980197,0.38712871287128714,0.5613861386138614,0.5732673267326732,,-1.6402445445464915,-4.013348725414399,1.7887599384031228,0.5017678737650959,0,,-3.818929098986181,-0.2702914042710049,-1.6402445445464915,-1.4214091390454435,,0.133940756955093,0.08217821782178218,-0.6215934222824293,0.4205134448458517,0.12673267326732673,0.18712871287128713,-1.2772740088425374,0,1.7887599384031228,-1.8566877092641167,0,66922.35882647103,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,,0.3433413195630981,-3.2232055124904853,-0.446280379419452,0.7356633166169295,0,,1.089397660155328,-0.579918242166847,0.3433413195630981,0.2878550326958443,3.331697507750401,0.2902611877068866,0.15841584158415842,,-0.4525750503207734,0.14653465346534653,0.061386138613861385,,1,-0.446280379419452,2.1975784216860736,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,94622.0,1.5849059248147483,,-1.6073178230449,,0,,4.09131593531668,1.171190958670416,1.5849059248147483,0.0322834461970956,1.44329346675522,0.9166791328924866,0.15544554455445544,2.3154989442831644,-1.11354310358331,0.1099009900990099,0.0801980198019802,,1,-1.6073178230449,5.09482398075146,1,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,83163.0,1.5738070476777049,,1.7108144585766532,0.5930286513550629,0,,3.0871308421201,0.76220524758867,1.5738070476777049,-0.869232848835215,,,0.15544554455445544,1.0912488041040018,1.3538356790906116,0.14455445544554454,0.18712871287128713,-1.7410604466078476,0,1.7108144585766532,5.338430333674811,1,47702.77040685575,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.01089108910891089,0.0009900990099009901,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,7287.0,0.2046115535029419,-1.5420694158910444,0.348447431990868,0.6246789178999226,0,,0.5574818205102376,0.5127334088799818,0.2046115535029419,,4.535376316468724,0.7506486240274313,0.3673267326732673,0.2486945610062185,-0.4834767484889909,0.1306930693069307,0.06435643564356436,-1.1694928140560537,1,0.348447431990868,0.7089081388618257,1,50119.18973345075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007920792079207921,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.0039603960396039604,87278.0,-0.3150753482939683,,-0.5278954930824433,0.1230313748997579,0,5.356036244821141,-0.296514836952782,0.7268750250036559,-0.3150753482939683,-0.4932985964185447,3.497867391248618,,0.3673267326732673,0.843979898060952,-1.9343396790635528,0.200990099009901,0.08217821782178218,,0,-0.5278954930824433,,1,58095.77877228842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,,0.4817866022233542,,-0.3191678533720194,,1,-4.722496317307183,1.348325927418988,-1.0782369933548326,0.4817866022233542,-0.3102056184838402,,0.6136976521252796,0.15841584158415842,,-0.4546541583936609,0.12673267326732673,0.061386138613861385,,0,-0.3191678533720194,5.044148078099063,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,81156.0,-1.2535446357880538,,0.678428870722945,,0,,-2.6627225346832804,-1.4745009353506484,-1.2535446357880538,-0.8247873999462477,-1.7865009225759847,,0.07623762376237624,,1.1733026136347962,0.14455445544554454,0.07920792079207921,,0,0.678428870722945,0.6387149750148666,0,42987.10310542781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,37602.0,0.0483934556582905,2.429179090352237,-0.7497425267320788,0.7834884177622812,0,1.4573759773649353,0.5474188476243682,-0.6477289577646577,0.0483934556582905,0.4419461043369608,3.062626524823199,0.8355365608294438,0.3673267326732673,-0.9920312109444108,,0.200990099009901,0.07920792079207921,-0.0254593900568466,0,-0.7497425267320788,,0,50851.16898943821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.007920792079207921,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,72573.0,1.7306297203043093,,1.8020119332839075,0.9129038870671878,0,0.0602990850531053,3.3960269824024283,1.1030009875044042,1.7306297203043093,0.4836922486401623,4.218594196907949,0.8224114947845678,0.15544554455445544,0.8904169925039641,1.5236211281022465,0.14653465346534653,0.06435643564356436,-0.1906055738110775,1,1.8020119332839075,,1,60123.19705871779,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,9390.0,-0.4357973824992355,-3.1623661250690995,-0.8122703508379353,,0,-0.3830873300470976,-0.4710213361040369,-0.864473011020466,-0.4357973824992355,-0.8202454574581138,6.105017421820074,0.2634009559451425,0.3673267326732673,,0.3413924461480183,0.12673267326732673,0.07326732673267326,,0,-0.8122703508379353,0.879845200930994,0,61500.68297781013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0009900990099009901,0.0039603960396039604,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.009900990099009901,55456.0,2.8280275304583435,6.920837769716528,-0.702824928781556,0.8294537746801214,0,-0.6194142878851467,6.486261472325135,,2.8280275304583435,-0.3689518675763083,6.146773297321166,0.9273452130324442,0.3673267326732673,-0.4182594106348624,1.25549025357193,0.12673267326732673,0.18712871287128713,-0.0514724718660263,1,-0.702824928781556,,1,55552.91889444991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,75454.0,-1.2161917432808638,,1.784576890048764,0.0411274727825631,1,-4.518049150393008,-2.90956587931991,1.2135482838207352,-1.2161917432808638,0.0530103913452787,5.345415291244734,0.277305671612412,0.07623762376237624,1.4157056232398362,-0.741806608252266,0.14455445544554454,0.061386138613861385,-0.8272843164447886,0,1.784576890048764,2.649899744224308,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2198019801980198,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,12170.0,-0.6568270671442493,4.326952739000526,-0.911480323996794,,0,,-0.9150520720657308,0.1538072302214008,-0.6568270671442493,-1.6893136461917793,0.3856584779992356,0.3425022654606757,0.3673267326732673,0.2808348634112755,0.4778965259779782,0.14455445544554454,0.07425742574257425,-0.8942514694476396,0,-0.911480323996794,5.039089640643418,1,56699.068935859905,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0009900990099009901,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,-1.4626762442153658,-1.3111547685793192,2.5241482018294503,0.4464292003266301,0,,-3.6559458799193454,0.391967344816482,-1.4626762442153658,-0.2432478621556725,1.6338009841895769,0.6301882512753642,0.08217821782178218,,-1.2980117716840995,0.1405940594059406,0.06435643564356436,,0,2.5241482018294503,0.4111474091379334,0,69104.76126554108,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2198019801980198,0.12475247524752475,0.0009900990099009901,0.05148514851485148,0.10198019801980197,0.0009900990099009901,0.5613861386138614,0.5732673267326732,34292.0,-0.9711318355443984,-4.909614464283988,0.5851021627813513,,1,-2.973050401876126,-2.030347959081236,1.2040043453933855,-0.9711318355443984,-1.0265972870650846,4.6296505150613365,,0.1603960396039604,,0.2766630619580223,0.14653465346534653,0.18712871287128713,-0.19669846464805,0,0.5851021627813513,,0,35387.61859641954,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,35645.0,-0.981703026371146,,-0.9437775284080624,0.6170962201371298,0,1.433132599457101,-1.6012449284589394,-2.1095299565127363,-0.981703026371146,,2.6178229976232634,0.1552301959704526,0.3673267326732673,-2.4179691277382163,2.608154128127657,0.14455445544554454,0.061386138613861385,,0,-0.9437775284080624,-3.48322896661681,0,51735.87829893474,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.013861386138613862,29514.0,-1.3244107752638403,-4.416355680569774,-1.1669030167609262,0.3464993143048758,0,1.2335305061999622,-2.2692408433193894,-0.5088198300719653,-1.3244107752638403,0.1895075720681721,2.402493278540076,0.6021468228775818,0.1603960396039604,-1.161100917583821,-1.176934303999502,0.12673267326732673,0.18712871287128713,0.2973791464388437,0,-1.1669030167609262,,0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,92991.0,-0.2501651498143125,2.2891774029569016,-0.3444989914436411,0.2420860514908142,1,,-0.2116954624612764,-0.1061736979306102,-0.2501651498143125,0.3974372609930982,5.571576034937191,0.7023146438642326,0.3673267326732673,,-2.130383361842219,0.1405940594059406,0.07920792079207921,,0,-0.3444989914436411,4.301047501453128,1,58436.632282965285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.00891089108910891,35036.0,-0.0841630545854708,-0.8073577367132316,-0.1986229810303146,0.7015322770995702,0,,0.1007028087370007,-0.5813965754545809,-0.0841630545854708,-0.821018555694022,1.6689469199681568,0.3696746883894947,0.3673267326732673,-0.2449517704370275,0.7263405273396857,0.200990099009901,0.07623762376237624,,1,-0.1986229810303146,-0.2481349836862318,1,45148.22738822687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,22516.0,1.56135202006711,4.10016027296329,1.7603935647325089,0.808805170369383,1,1.8215875371580412,3.0458086113506857,1.3064119689971068,1.56135202006711,0.3090636292574322,1.325212092409518,,0.15544554455445544,1.2107544577004483,0.2545342418066698,0.14653465346534653,0.18712871287128713,1.261020699995487,0,1.7603935647325089,9.643931947460109,1,69421.75209622127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,84722.0,-2.576954461376458,-6.716771455928548,-1.439675315839857,,0,,-4.871020143779238,0.4454753053214147,-2.576954461376458,-0.9056645069323516,3.078891343905786,,0.08217821782178218,0.4231939834698783,1.3858629249950656,0.14455445544554454,0.07524752475247524,-0.5787611876597882,0,-1.439675315839857,,0,59399.19723556297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2198019801980198,0.011881188118811881,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,37134.0,-3.1503248055942588,-4.748338982991392,-1.5800206750222312,0.0299212787690356,0,-8.255875583480236,-6.057449130413769,1.8756942275131048,-3.1503248055942588,0.9386416570887344,,,0.3673267326732673,1.4878006638429029,,0.12673267326732673,0.06435643564356436,2.400488006940989,0,-1.5800206750222312,,0,33927.074147826694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,86317.0,0.3672858652898015,1.1619338585691743,-1.0180034741502466,0.5055659105077556,0,,1.3096043022571946,0.3913378238323354,0.3672858652898015,-1.056986989707086,-1.666966213017572,0.6890766004594376,0.3673267326732673,,3.614497480608186,0.200990099009901,0.06435643564356436,-1.5680758652201117,1,-1.0180034741502466,6.9836112276137845,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2198019801980198,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.009900990099009901,40128.0,1.7539048923525071,0.0803855485216686,1.7192020899469893,,0,0.9913602518063536,3.470339780427514,-0.2050630133675766,1.7539048923525071,1.2646449175996335,3.8195331199425833,0.8569797493647933,0.15544554455445544,,-0.2200377980537626,0.12673267326732673,0.07425742574257425,1.1754587640616907,0,1.7192020899469893,1.791452449718799,1,52465.40700357832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2198019801980198,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,76127.0,-0.7394710971056495,-1.9143140437248825,1.380087288713325,0.2460718114628952,0,-1.3349349249760247,-1.769132691499537,1.6141268573592926,-0.7394710971056495,-1.070179268630074,1.3205054774861684,0.2021189543722285,0.1603960396039604,,0.602540068035945,0.1306930693069307,0.18712871287128713,,0,1.380087288713325,3.04187215799344,0,49020.71731404389,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.005940594059405941,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.005940594059405941,,-1.1526563783249864,-0.4438052620018219,-1.0922197173574193,0.7984479067193497,0,-2.544474354546371,-1.9234882932690545,-0.0666090565753511,-1.1526563783249864,-1.438389236008247,1.0502330488478415,0.0916005472890039,0.1603960396039604,,0.973004695224662,0.12673267326732673,0.07920792079207921,-0.9619103921828316,0,-1.0922197173574193,-0.0649736289997338,0,47462.235401281156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,77708.0,2.766124736326394,3.2785502381950136,3.1751883727085284,,1,1.5480007919811307,5.20784824832949,-0.4970727857748481,2.766124736326394,-0.1994935705588758,2.320764599190367,0.9201067776974016,0.15544554455445544,0.0149178748219131,1.2116992514683635,0.200990099009901,0.08217821782178218,,1,3.1751883727085284,0.9727018578236316,1,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
